annee,Num_Acc,num_veh,obsm,choc
2010,201000068955,A01,2 - Véhicule,0 - Aucun
2010,201000068956,A01,1 - Piéton,0 - Aucun
2010,201000068959,A01,2 - Véhicule,0 - Aucun
2010,201000068961,A01,2 - Véhicule,0 - Aucun
2010,201000068961,B01,2 - Véhicule,0 - Aucun
2010,201000068967,A01,1 - Piéton,0 - Aucun
2010,201000068969,A01,2 - Véhicule,0 - Aucun
2010,201000068970,A01,2 - Véhicule,0 - Aucun
2010,201000068970,B01,2 - Véhicule,0 - Aucun
2010,201000068971,B01,2 - Véhicule,0 - Aucun
2010,201000068971,A01,2 - Véhicule,0 - Aucun
2010,201000068972,B01,2 - Véhicule,0 - Aucun
2010,201000068972,A01,2 - Véhicule,0 - Aucun
2010,201000068976,A01,2 - Véhicule,0 - Aucun
2010,201000068976,B01,2 - Véhicule,0 - Aucun
2010,201000068982,A01,1 - Piéton,0 - Aucun
2010,201000068984,A01,2 - Véhicule,0 - Aucun
2010,201000068984,B01,2 - Véhicule,0 - Aucun
2010,201000069023,A01,2 - Véhicule,0 - Aucun
2010,201000069023,B01,2 - Véhicule,0 - Aucun
2010,201000069025,Z01,1 - Piéton,0 - Aucun
2010,201000069042,D01,2 - Véhicule,0 - Aucun
2010,201000069042,B01,2 - Véhicule,0 - Aucun
2010,201000069042,C01,2 - Véhicule,0 - Aucun
2010,201000069050,B01,2 - Véhicule,0 - Aucun
2010,201000069062,A01,1 - Piéton,0 - Aucun
2010,201000069147,A01,2 - Véhicule,0 - Aucun
2010,201000069167,B01,2 - Véhicule,0 - Aucun
2010,201000069168,A01,2 - Véhicule,0 - Aucun
2010,201000069180,A01,2 - Véhicule,0 - Aucun
2010,201000069180,B01,2 - Véhicule,0 - Aucun
2010,201000069184,A01,1 - Piéton,0 - Aucun
2010,201000069187,A01,1 - Piéton,0 - Aucun
2010,201000069194,B01,2 - Véhicule,0 - Aucun
2010,201000069195,A01,2 - Véhicule,0 - Aucun
2010,201000069195,B01,2 - Véhicule,0 - Aucun
2010,201000069218,A01,1 - Piéton,0 - Aucun
2010,201000069224,A01,1 - Piéton,0 - Aucun
2010,201000069238,A01,1 - Piéton,0 - Aucun
2010,201000069256,A01,1 - Piéton,0 - Aucun
2010,201000069302,A01,1 - Piéton,0 - Aucun
2010,201000069368,A01,1 - Piéton,0 - Aucun
2011,201100000004,A01,2 - Véhicule,0 - Aucun
2011,201100000004,B02,2 - Véhicule,0 - Aucun
2011,201100000387,B02,2 - Véhicule,0 - Aucun
2011,201100000394,A01,2 - Véhicule,0 - Aucun
2011,201100000431,A01,1 - Piéton,0 - Aucun
2011,201100000490,B02,2 - Véhicule,0 - Aucun
2011,201100000739,A01,2 - Véhicule,0 - Aucun
2011,201100000980,A01,2 - Véhicule,0 - Aucun
2011,201100000980,B02,2 - Véhicule,0 - Aucun
2011,201100001058,A01,2 - Véhicule,0 - Aucun
2011,201100001083,B02,2 - Véhicule,0 - Aucun
2011,201100001123,A01,1 - Piéton,0 - Aucun
2011,201100001127,B02,2 - Véhicule,0 - Aucun
2011,201100001163,C03,9 - Autre,0 - Aucun
2011,201100001170,A01,2 - Véhicule,0 - Aucun
2011,201100001313,B02,1 - Piéton,0 - Aucun
2011,201100001399,B02,2 - Véhicule,0 - Aucun
2011,201100001523,B02,2 - Véhicule,0 - Aucun
2011,201100001627,A01,2 - Véhicule,0 - Aucun
2011,201100001963,A01,2 - Véhicule,0 - Aucun
2011,201100002156,A01,2 - Véhicule,0 - Aucun
2011,201100002326,C03,2 - Véhicule,0 - Aucun
2011,201100002340,A01,2 - Véhicule,0 - Aucun
2011,201100002340,B02,2 - Véhicule,0 - Aucun
2011,201100002427,B02,2 - Véhicule,0 - Aucun
2011,201100002461,A01,4 - Véhicule sur rail,0 - Aucun
2011,201100002484,A01,9 - Autre,0 - Aucun
2011,201100002603,A01,1 - Piéton,0 - Aucun
2011,201100002607,A01,9 - Autre,0 - Aucun
2011,201100002627,A01,1 - Piéton,0 - Aucun
2011,201100002695,B02,2 - Véhicule,0 - Aucun
2011,201100002724,A01,1 - Piéton,0 - Aucun
2011,201100002727,B01,2 - Véhicule,0 - Aucun
2011,201100002755,A01,2 - Véhicule,0 - Aucun
2011,201100002814,B01,2 - Véhicule,0 - Aucun
2011,201100002839,A01,2 - Véhicule,0 - Aucun
2011,201100002850,A01,1 - Piéton,0 - Aucun
2011,201100002914,A01,2 - Véhicule,0 - Aucun
2011,201100002934,B02,2 - Véhicule,0 - Aucun
2011,201100003264,B02,1 - Piéton,0 - Aucun
2011,201100003282,A01,1 - Piéton,0 - Aucun
2011,201100003332,A01,2 - Véhicule,0 - Aucun
2011,201100003397,B02,2 - Véhicule,0 - Aucun
2011,201100003549,A01,2 - Véhicule,0 - Aucun
2011,201100003554,A01,1 - Piéton,0 - Aucun
2011,201100003622,B02,2 - Véhicule,0 - Aucun
2011,201100003747,A01,2 - Véhicule,0 - Aucun
2011,201100003747,B02,2 - Véhicule,0 - Aucun
2011,201100003784,A01,2 - Véhicule,0 - Aucun
2011,201100003855,A01,2 - Véhicule,0 - Aucun
2011,201100003883,E05,2 - Véhicule,0 - Aucun
2011,201100004004,B02,2 - Véhicule,0 - Aucun
2011,201100004031,A01,2 - Véhicule,0 - Aucun
2011,201100004094,A01,2 - Véhicule,0 - Aucun
2011,201100004215,B02,2 - Véhicule,0 - Aucun
2011,201100004241,B02,2 - Véhicule,0 - Aucun
2011,201100004303,B02,2 - Véhicule,0 - Aucun
2011,201100004420,A01,9 - Autre,0 - Aucun
2011,201100004706,A01,2 - Véhicule,0 - Aucun
2011,201100004840,A01,6 - Animal sauvage,0 - Aucun
2011,201100004858,A01,2 - Véhicule,0 - Aucun
2011,201100004884,A01,2 - Véhicule,0 - Aucun
2011,201100004984,B02,2 - Véhicule,0 - Aucun
2011,201100004984,A01,2 - Véhicule,0 - Aucun
2011,201100005112,E05,2 - Véhicule,0 - Aucun
2011,201100005188,A01,1 - Piéton,0 - Aucun
2011,201100005214,A01,1 - Piéton,0 - Aucun
2011,201100005459,B02,2 - Véhicule,0 - Aucun
2011,201100005665,A01,2 - Véhicule,0 - Aucun
2011,201100005693,A01,2 - Véhicule,0 - Aucun
2011,201100005696,A01,1 - Piéton,0 - Aucun
2011,201100005748,A01,2 - Véhicule,0 - Aucun
2011,201100005850,B02,2 - Véhicule,0 - Aucun
2011,201100005970,A02,2 - Véhicule,0 - Aucun
2011,201100006058,B02,2 - Véhicule,0 - Aucun
2011,201100006069,A01,6 - Animal sauvage,0 - Aucun
2011,201100006285,A01,2 - Véhicule,0 - Aucun
2011,201100006375,C03,2 - Véhicule,0 - Aucun
2011,201100006499,B02,2 - Véhicule,0 - Aucun
2011,201100006679,A01,5 - Animal domestique,0 - Aucun
2011,201100006788,B02,2 - Véhicule,0 - Aucun
2011,201100006796,C03,2 - Véhicule,0 - Aucun
2011,201100006821,B02,2 - Véhicule,0 - Aucun
2011,201100006851,A01,9 - Autre,0 - Aucun
2011,201100006855,A01,9 - Autre,0 - Aucun
2011,201100007233,C03,9 - Autre,0 - Aucun
2011,201100007234,B02,9 - Autre,0 - Aucun
2011,201100007234,A01,2 - Véhicule,0 - Aucun
2011,201100007239,A01,2 - Véhicule,0 - Aucun
2011,201100007239,B02,2 - Véhicule,0 - Aucun
2011,201100007296,A01,2 - Véhicule,0 - Aucun
2011,201100007432,A01,1 - Piéton,0 - Aucun
2011,201100007433,A01,2 - Véhicule,0 - Aucun
2011,201100007441,A01,2 - Véhicule,0 - Aucun
2011,201100007441,B01,2 - Véhicule,0 - Aucun
2011,201100007451,B01,2 - Véhicule,0 - Aucun
2011,201100007462,B01,2 - Véhicule,0 - Aucun
2011,201100007462,A01,2 - Véhicule,0 - Aucun
2011,201100007479,D04,9 - Autre,0 - Aucun
2011,201100007509,A01,2 - Véhicule,0 - Aucun
2011,201100007528,A01,1 - Piéton,0 - Aucun
2011,201100007539,A01,9 - Autre,0 - Aucun
2011,201100007539,A02,2 - Véhicule,0 - Aucun
2011,201100007650,A01,2 - Véhicule,0 - Aucun
2011,201100007651,A01,2 - Véhicule,0 - Aucun
2011,201100007687,A01,2 - Véhicule,0 - Aucun
2011,201100007687,B02,2 - Véhicule,0 - Aucun
2011,201100007700,B02,2 - Véhicule,0 - Aucun
2011,201100007757,E05,2 - Véhicule,0 - Aucun
2011,201100007791,C03,2 - Véhicule,0 - Aucun
2011,201100007904,B02,2 - Véhicule,0 - Aucun
2011,201100007994,B02,2 - Véhicule,0 - Aucun
2011,201100008060,A01,2 - Véhicule,0 - Aucun
2011,201100008072,A01,2 - Véhicule,0 - Aucun
2011,201100008090,A01,2 - Véhicule,0 - Aucun
2011,201100008188,C03,2 - Véhicule,0 - Aucun
2011,201100008253,B02,2 - Véhicule,0 - Aucun
2011,201100008498,A01,2 - Véhicule,0 - Aucun
2011,201100008622,A01,2 - Véhicule,0 - Aucun
2011,201100008652,C03,2 - Véhicule,0 - Aucun
2011,201100008690,B02,2 - Véhicule,0 - Aucun
2011,201100008870,A01,2 - Véhicule,0 - Aucun
2011,201100008876,A01,1 - Piéton,0 - Aucun
2011,201100008886,A01,2 - Véhicule,0 - Aucun
2011,201100008940,A01,1 - Piéton,0 - Aucun
2011,201100009020,C03,2 - Véhicule,0 - Aucun
2011,201100009073,B02,2 - Véhicule,0 - Aucun
2011,201100009440,A01,2 - Véhicule,0 - Aucun
2011,201100009443,A02,2 - Véhicule,0 - Aucun
2011,201100009462,A01,2 - Véhicule,0 - Aucun
2011,201100009462,B02,2 - Véhicule,0 - Aucun
2011,201100009580,B02,2 - Véhicule,0 - Aucun
2011,201100009636,B02,2 - Véhicule,0 - Aucun
2011,201100009724,A01,2 - Véhicule,0 - Aucun
2011,201100010054,A01,2 - Véhicule,0 - Aucun
2011,201100010204,A01,2 - Véhicule,0 - Aucun
2011,201100010274,B02,2 - Véhicule,0 - Aucun
2011,201100010413,B02,2 - Véhicule,0 - Aucun
2011,201100010416,A01,2 - Véhicule,0 - Aucun
2011,201100010703,A01,2 - Véhicule,0 - Aucun
2011,201100010759,B02,2 - Véhicule,0 - Aucun
2011,201100010771,B02,2 - Véhicule,0 - Aucun
2011,201100010939,B02,2 - Véhicule,0 - Aucun
2011,201100010942,B02,9 - Autre,0 - Aucun
2011,201100010948,B02,2 - Véhicule,0 - Aucun
2011,201100011170,A01,2 - Véhicule,0 - Aucun
2011,201100011607,B02,2 - Véhicule,0 - Aucun
2011,201100011745,A01,2 - Véhicule,0 - Aucun
2011,201100011937,A01,1 - Piéton,0 - Aucun
2011,201100012108,A01,2 - Véhicule,0 - Aucun
2011,201100012113,B02,2 - Véhicule,0 - Aucun
2011,201100012113,A01,2 - Véhicule,0 - Aucun
2011,201100012157,A01,1 - Piéton,0 - Aucun
2011,201100012200,B02,2 - Véhicule,0 - Aucun
2011,201100012261,A01,2 - Véhicule,0 - Aucun
2011,201100012424,B02,2 - Véhicule,0 - Aucun
2011,201100012489,A01,2 - Véhicule,0 - Aucun
2011,201100012523,A01,2 - Véhicule,0 - Aucun
2011,201100012575,A01,2 - Véhicule,0 - Aucun
2011,201100012611,A01,2 - Véhicule,0 - Aucun
2011,201100012840,B02,2 - Véhicule,0 - Aucun
2011,201100012840,A01,2 - Véhicule,0 - Aucun
2011,201100012943,B02,2 - Véhicule,0 - Aucun
2011,201100012965,B02,2 - Véhicule,0 - Aucun
2011,201100013015,A01,2 - Véhicule,0 - Aucun
2011,201100013070,A01,2 - Véhicule,0 - Aucun
2011,201100013095,A01,2 - Véhicule,0 - Aucun
2011,201100013131,A01,1 - Piéton,0 - Aucun
2011,201100013158,B02,2 - Véhicule,0 - Aucun
2011,201100013293,B02,9 - Autre,0 - Aucun
2011,201100013431,C03,2 - Véhicule,0 - Aucun
2011,201100013431,D04,2 - Véhicule,0 - Aucun
2011,201100013431,B02,2 - Véhicule,0 - Aucun
2011,201100013635,B02,2 - Véhicule,0 - Aucun
2011,201100013644,A01,1 - Piéton,0 - Aucun
2011,201100013650,A01,1 - Piéton,0 - Aucun
2011,201100013666,B02,2 - Véhicule,0 - Aucun
2011,201100013695,A01,2 - Véhicule,0 - Aucun
2011,201100013727,B02,2 - Véhicule,0 - Aucun
2011,201100013951,B02,2 - Véhicule,0 - Aucun
2011,201100014055,A01,1 - Piéton,0 - Aucun
2011,201100014156,A01,1 - Piéton,0 - Aucun
2011,201100014387,B02,2 - Véhicule,0 - Aucun
2011,201100014497,A01,2 - Véhicule,0 - Aucun
2011,201100014616,A01,2 - Véhicule,0 - Aucun
2011,201100014653,Z01,9 - Autre,0 - Aucun
2011,201100014664,A01,1 - Piéton,0 - Aucun
2011,201100014715,B01,2 - Véhicule,0 - Aucun
2011,201100014718,A01,1 - Piéton,0 - Aucun
2011,201100014737,B01,2 - Véhicule,0 - Aucun
2011,201100014745,Z01,2 - Véhicule,0 - Aucun
2011,201100014752,A01,2 - Véhicule,0 - Aucun
2011,201100014756,B01,2 - Véhicule,0 - Aucun
2011,201100014783,B01,2 - Véhicule,0 - Aucun
2011,201100014796,A01,2 - Véhicule,0 - Aucun
2011,201100014800,Z01,2 - Véhicule,0 - Aucun
2011,201100014833,A01,2 - Véhicule,0 - Aucun
2011,201100014844,A01,2 - Véhicule,0 - Aucun
2011,201100014855,A01,2 - Véhicule,0 - Aucun
2011,201100014875,A01,2 - Véhicule,0 - Aucun
2011,201100014886,A01,1 - Piéton,0 - Aucun
2011,201100014949,A01,2 - Véhicule,0 - Aucun
2011,201100015017,A01,1 - Piéton,0 - Aucun
2011,201100015134,A01,2 - Véhicule,0 - Aucun
2011,201100015137,A01,2 - Véhicule,0 - Aucun
2011,201100015157,A01,1 - Piéton,0 - Aucun
2011,201100015166,A01,1 - Piéton,0 - Aucun
2011,201100015177,A01,1 - Piéton,0 - Aucun
2011,201100015185,A01,2 - Véhicule,0 - Aucun
2011,201100015185,B01,2 - Véhicule,0 - Aucun
2011,201100015205,A01,1 - Piéton,0 - Aucun
2011,201100015206,A01,2 - Véhicule,0 - Aucun
2011,201100015206,B01,2 - Véhicule,0 - Aucun
2011,201100015266,A01,2 - Véhicule,0 - Aucun
2011,201100015267,B01,2 - Véhicule,0 - Aucun
2011,201100015267,A01,2 - Véhicule,0 - Aucun
2011,201100015300,A01,2 - Véhicule,0 - Aucun
2011,201100015305,A01,2 - Véhicule,0 - Aucun
2011,201100015318,Z01,2 - Véhicule,0 - Aucun
2011,201100015332,A01,2 - Véhicule,0 - Aucun
2011,201100015353,A01,1 - Piéton,0 - Aucun
2011,201100015354,Z01,2 - Véhicule,0 - Aucun
2011,201100015363,A01,1 - Piéton,0 - Aucun
2011,201100015364,C01,2 - Véhicule,0 - Aucun
2011,201100015366,B01,2 - Véhicule,0 - Aucun
2011,201100015372,A01,2 - Véhicule,0 - Aucun
2011,201100015383,B01,2 - Véhicule,0 - Aucun
2011,201100015502,A01,2 - Véhicule,0 - Aucun
2011,201100015537,B01,2 - Véhicule,0 - Aucun
2011,201100015540,B01,2 - Véhicule,0 - Aucun
2011,201100015547,A01,2 - Véhicule,0 - Aucun
2011,201100015568,B01,2 - Véhicule,0 - Aucun
2011,201100015572,B01,2 - Véhicule,0 - Aucun
2011,201100015575,B01,2 - Véhicule,0 - Aucun
2011,201100015626,A01,2 - Véhicule,0 - Aucun
2011,201100015635,B01,2 - Véhicule,0 - Aucun
2011,201100015635,A01,2 - Véhicule,0 - Aucun
2011,201100015658,A01,2 - Véhicule,0 - Aucun
2011,201100015664,A01,2 - Véhicule,0 - Aucun
2011,201100015672,C01,2 - Véhicule,0 - Aucun
2011,201100015705,A01,2 - Véhicule,0 - Aucun
2011,201100015713,A01,2 - Véhicule,0 - Aucun
2011,201100015720,B01,2 - Véhicule,0 - Aucun
2011,201100015720,A01,2 - Véhicule,0 - Aucun
2011,201100015782,A01,2 - Véhicule,0 - Aucun
2011,201100015782,B01,1 - Piéton,0 - Aucun
2011,201100015797,A01,2 - Véhicule,0 - Aucun
2011,201100015798,A01,9 - Autre,0 - Aucun
2011,201100015812,A01,1 - Piéton,0 - Aucun
2011,201100015816,A01,2 - Véhicule,0 - Aucun
2011,201100015822,B01,2 - Véhicule,0 - Aucun
2011,201100015822,A01,2 - Véhicule,0 - Aucun
2011,201100015827,A01,2 - Véhicule,0 - Aucun
2011,201100015836,A01,2 - Véhicule,0 - Aucun
2011,201100015851,B01,2 - Véhicule,0 - Aucun
2011,201100015862,A01,1 - Piéton,0 - Aucun
2011,201100015869,A01,1 - Piéton,0 - Aucun
2011,201100015877,Z01,1 - Piéton,0 - Aucun
2011,201100015883,Z01,2 - Véhicule,0 - Aucun
2011,201100015896,B01,2 - Véhicule,0 - Aucun
2011,201100015920,B01,2 - Véhicule,0 - Aucun
2011,201100015959,A01,1 - Piéton,0 - Aucun
2011,201100015995,A01,2 - Véhicule,0 - Aucun
2011,201100016002,B01,2 - Véhicule,0 - Aucun
2011,201100016014,A01,2 - Véhicule,0 - Aucun
2011,201100016030,Z01,2 - Véhicule,0 - Aucun
2011,201100016075,A01,1 - Piéton,0 - Aucun
2011,201100016100,A01,2 - Véhicule,0 - Aucun
2011,201100016100,B01,2 - Véhicule,0 - Aucun
2011,201100016104,Z01,2 - Véhicule,0 - Aucun
2011,201100016114,A01,2 - Véhicule,0 - Aucun
2011,201100016119,A01,2 - Véhicule,0 - Aucun
2011,201100016119,B01,2 - Véhicule,0 - Aucun
2011,201100016131,A01,2 - Véhicule,0 - Aucun
2011,201100016157,A01,2 - Véhicule,0 - Aucun
2011,201100016169,A01,2 - Véhicule,0 - Aucun
2011,201100016196,B01,2 - Véhicule,0 - Aucun
2011,201100016200,A01,2 - Véhicule,0 - Aucun
2011,201100016212,B01,2 - Véhicule,0 - Aucun
2011,201100016217,B01,2 - Véhicule,0 - Aucun
2011,201100016219,A01,2 - Véhicule,0 - Aucun
2011,201100016219,B01,2 - Véhicule,0 - Aucun
2011,201100016267,B01,2 - Véhicule,0 - Aucun
2011,201100016283,A01,2 - Véhicule,0 - Aucun
2011,201100016317,A01,9 - Autre,0 - Aucun
2011,201100016320,B01,2 - Véhicule,0 - Aucun
2011,201100016320,A01,2 - Véhicule,0 - Aucun
2011,201100016331,A01,2 - Véhicule,0 - Aucun
2011,201100016333,B01,2 - Véhicule,0 - Aucun
2011,201100016348,B01,2 - Véhicule,0 - Aucun
2011,201100016384,B01,2 - Véhicule,0 - Aucun
2011,201100016394,A01,2 - Véhicule,0 - Aucun
2011,201100016419,B01,2 - Véhicule,0 - Aucun
2011,201100016419,A01,2 - Véhicule,0 - Aucun
2011,201100016430,A01,2 - Véhicule,0 - Aucun
2011,201100016442,A01,1 - Piéton,0 - Aucun
2011,201100016443,B01,2 - Véhicule,0 - Aucun
2011,201100016449,A01,2 - Véhicule,0 - Aucun
2011,201100016449,B01,2 - Véhicule,0 - Aucun
2011,201100016462,A01,2 - Véhicule,0 - Aucun
2011,201100016463,B01,2 - Véhicule,0 - Aucun
2011,201100016469,A01,2 - Véhicule,0 - Aucun
2011,201100016470,B01,2 - Véhicule,0 - Aucun
2011,201100016472,B01,2 - Véhicule,0 - Aucun
2011,201100016550,B01,2 - Véhicule,0 - Aucun
2011,201100016551,A01,9 - Autre,0 - Aucun
2011,201100016587,A01,2 - Véhicule,0 - Aucun
2011,201100016660,B02,2 - Véhicule,0 - Aucun
2011,201100016697,A01,2 - Véhicule,0 - Aucun
2011,201100016779,B02,2 - Véhicule,0 - Aucun
2011,201100016850,A01,1 - Piéton,0 - Aucun
2011,201100016852,C03,2 - Véhicule,0 - Aucun
2011,201100017031,C03,9 - Autre,0 - Aucun
2011,201100017031,E05,9 - Autre,0 - Aucun
2011,201100017031,D04,9 - Autre,0 - Aucun
2011,201100017045,A01,2 - Véhicule,0 - Aucun
2011,201100017113,C03,2 - Véhicule,0 - Aucun
2011,201100017179,A01,5 - Animal domestique,0 - Aucun
2011,201100017192,B02,2 - Véhicule,0 - Aucun
2011,201100017192,A01,2 - Véhicule,0 - Aucun
2011,201100017209,A01,2 - Véhicule,0 - Aucun
2011,201100017225,A01,2 - Véhicule,0 - Aucun
2011,201100017268,A01,2 - Véhicule,0 - Aucun
2011,201100017278,A01,1 - Piéton,0 - Aucun
2011,201100017452,A01,1 - Piéton,0 - Aucun
2011,201100017565,B02,2 - Véhicule,0 - Aucun
2011,201100017597,A01,9 - Autre,0 - Aucun
2011,201100017633,A01,2 - Véhicule,0 - Aucun
2011,201100017638,Z01,1 - Piéton,0 - Aucun
2011,201100017719,B02,2 - Véhicule,0 - Aucun
2011,201100017719,A01,2 - Véhicule,0 - Aucun
2011,201100017763,A01,2 - Véhicule,0 - Aucun
2011,201100017925,Z01,1 - Piéton,0 - Aucun
2011,201100017928,A01,2 - Véhicule,0 - Aucun
2011,201100017928,B01,2 - Véhicule,0 - Aucun
2011,201100017931,A01,2 - Véhicule,0 - Aucun
2011,201100017940,A01,1 - Piéton,0 - Aucun
2011,201100017954,A01,1 - Piéton,0 - Aucun
2011,201100017958,B01,2 - Véhicule,0 - Aucun
2011,201100017968,B01,2 - Véhicule,0 - Aucun
2011,201100017971,B01,2 - Véhicule,0 - Aucun
2011,201100017992,A01,1 - Piéton,0 - Aucun
2011,201100017996,A01,1 - Piéton,0 - Aucun
2011,201100018002,Z01,9 - Autre,0 - Aucun
2011,201100018065,A01,9 - Autre,0 - Aucun
2011,201100018099,C03,9 - Autre,0 - Aucun
2011,201100018123,A01,2 - Véhicule,0 - Aucun
2011,201100018138,A01,1 - Piéton,0 - Aucun
2011,201100018150,B01,2 - Véhicule,0 - Aucun
2011,201100018153,A01,1 - Piéton,0 - Aucun
2011,201100018154,A01,2 - Véhicule,0 - Aucun
2011,201100018156,B01,2 - Véhicule,0 - Aucun
2011,201100018160,B01,2 - Véhicule,0 - Aucun
2011,201100018163,A01,2 - Véhicule,0 - Aucun
2011,201100018164,A01,2 - Véhicule,0 - Aucun
2011,201100018167,B01,2 - Véhicule,0 - Aucun
2011,201100018167,A01,2 - Véhicule,0 - Aucun
2011,201100018170,B01,2 - Véhicule,0 - Aucun
2011,201100018175,A01,2 - Véhicule,0 - Aucun
2011,201100018176,B01,2 - Véhicule,0 - Aucun
2011,201100018177,A01,2 - Véhicule,0 - Aucun
2011,201100018177,B01,2 - Véhicule,0 - Aucun
2011,201100018181,A01,2 - Véhicule,0 - Aucun
2011,201100018182,B01,2 - Véhicule,0 - Aucun
2011,201100018183,A01,2 - Véhicule,0 - Aucun
2011,201100018184,A01,1 - Piéton,0 - Aucun
2011,201100018185,B01,2 - Véhicule,0 - Aucun
2011,201100018185,A01,2 - Véhicule,0 - Aucun
2011,201100018188,A01,1 - Piéton,0 - Aucun
2011,201100018189,B01,2 - Véhicule,0 - Aucun
2011,201100018190,B01,2 - Véhicule,0 - Aucun
2011,201100018190,A01,2 - Véhicule,0 - Aucun
2011,201100018211,A01,2 - Véhicule,0 - Aucun
2011,201100018212,B01,2 - Véhicule,0 - Aucun
2011,201100018212,A01,2 - Véhicule,0 - Aucun
2011,201100018214,A01,9 - Autre,0 - Aucun
2011,201100018229,B01,2 - Véhicule,0 - Aucun
2011,201100018229,A01,9 - Autre,0 - Aucun
2011,201100018277,B01,2 - Véhicule,0 - Aucun
2011,201100018277,A01,2 - Véhicule,0 - Aucun
2011,201100018280,A01,1 - Piéton,0 - Aucun
2011,201100018285,A01,1 - Piéton,0 - Aucun
2011,201100018290,B01,2 - Véhicule,0 - Aucun
2011,201100018290,A01,2 - Véhicule,0 - Aucun
2011,201100018298,A01,1 - Piéton,0 - Aucun
2011,201100018311,B01,2 - Véhicule,0 - Aucun
2011,201100018311,A01,2 - Véhicule,0 - Aucun
2011,201100018314,A01,1 - Piéton,0 - Aucun
2011,201100018316,A01,1 - Piéton,0 - Aucun
2011,201100018319,A01,2 - Véhicule,0 - Aucun
2011,201100018319,B01,2 - Véhicule,0 - Aucun
2011,201100018342,A01,1 - Piéton,0 - Aucun
2011,201100018344,B01,2 - Véhicule,0 - Aucun
2011,201100018344,A01,2 - Véhicule,0 - Aucun
2011,201100018345,A01,2 - Véhicule,0 - Aucun
2011,201100018349,B01,2 - Véhicule,0 - Aucun
2011,201100018349,A01,2 - Véhicule,0 - Aucun
2011,201100018355,A01,2 - Véhicule,0 - Aucun
2011,201100018355,B01,2 - Véhicule,0 - Aucun
2011,201100018356,A01,2 - Véhicule,0 - Aucun
2011,201100018359,A01,2 - Véhicule,0 - Aucun
2011,201100018359,B01,2 - Véhicule,0 - Aucun
2011,201100018361,B01,2 - Véhicule,0 - Aucun
2011,201100018361,A01,2 - Véhicule,0 - Aucun
2011,201100018367,B01,2 - Véhicule,0 - Aucun
2011,201100018367,A01,2 - Véhicule,0 - Aucun
2011,201100018368,B01,2 - Véhicule,0 - Aucun
2011,201100018374,B01,2 - Véhicule,0 - Aucun
2011,201100018374,A01,2 - Véhicule,0 - Aucun
2011,201100018375,A01,2 - Véhicule,0 - Aucun
2011,201100018375,B01,2 - Véhicule,0 - Aucun
2011,201100018376,A01,2 - Véhicule,0 - Aucun
2011,201100018376,B01,2 - Véhicule,0 - Aucun
2011,201100018378,B01,2 - Véhicule,0 - Aucun
2011,201100018378,A01,2 - Véhicule,0 - Aucun
2011,201100018379,A01,2 - Véhicule,0 - Aucun
2011,201100018383,B01,2 - Véhicule,0 - Aucun
2011,201100018385,A01,1 - Piéton,0 - Aucun
2011,201100018388,B01,2 - Véhicule,0 - Aucun
2011,201100018389,A01,2 - Véhicule,0 - Aucun
2011,201100018391,A01,2 - Véhicule,0 - Aucun
2011,201100018391,B01,2 - Véhicule,0 - Aucun
2011,201100018395,A01,2 - Véhicule,0 - Aucun
2011,201100018395,B01,2 - Véhicule,0 - Aucun
2011,201100018397,A01,2 - Véhicule,0 - Aucun
2011,201100018404,B01,2 - Véhicule,0 - Aucun
2011,201100018404,A01,2 - Véhicule,0 - Aucun
2011,201100018409,B01,2 - Véhicule,0 - Aucun
2011,201100018415,B01,2 - Véhicule,0 - Aucun
2011,201100018417,B01,2 - Véhicule,0 - Aucun
2011,201100018417,A01,2 - Véhicule,0 - Aucun
2011,201100018428,A01,1 - Piéton,0 - Aucun
2011,201100018452,D04,2 - Véhicule,0 - Aucun
2011,201100018486,B02,2 - Véhicule,0 - Aucun
2011,201100018523,A01,1 - Piéton,0 - Aucun
2011,201100018544,A01,2 - Véhicule,0 - Aucun
2011,201100018559,Z01,1 - Piéton,0 - Aucun
2011,201100018596,A01,2 - Véhicule,0 - Aucun
2011,201100018604,A01,2 - Véhicule,0 - Aucun
2011,201100018605,A01,1 - Piéton,0 - Aucun
2011,201100018622,B01,9 - Autre,0 - Aucun
2011,201100018652,B01,2 - Véhicule,0 - Aucun
2011,201100018652,A01,2 - Véhicule,0 - Aucun
2011,201100018656,A01,2 - Véhicule,0 - Aucun
2011,201100018656,B01,2 - Véhicule,0 - Aucun
2011,201100018671,A01,2 - Véhicule,0 - Aucun
2011,201100018674,A01,1 - Piéton,0 - Aucun
2011,201100018706,B01,2 - Véhicule,0 - Aucun
2011,201100018733,A01,1 - Piéton,0 - Aucun
2011,201100018752,A01,1 - Piéton,0 - Aucun
2011,201100018772,A01,2 - Véhicule,0 - Aucun
2011,201100018802,A01,2 - Véhicule,0 - Aucun
2011,201100018840,B01,2 - Véhicule,0 - Aucun
2011,201100018854,A01,2 - Véhicule,0 - Aucun
2011,201100018865,K03,2 - Véhicule,0 - Aucun
2011,201100018873,Z01,1 - Piéton,0 - Aucun
2011,201100018936,Z01,2 - Véhicule,0 - Aucun
2011,201100018959,Z01,1 - Piéton,0 - Aucun
2011,201100018997,A01,2 - Véhicule,0 - Aucun
2011,201100019002,B01,2 - Véhicule,0 - Aucun
2011,201100019002,A01,2 - Véhicule,0 - Aucun
